userId|movieId|rating
2492|161|4.0
2499|161|4.0
2507|161|3.0
2522|161|2.0
2523|161|4.0
2524|161|4.0
2531|161|3.0
2536|161|4.0
2540|161|4.0
2545|161|4.0
2550|161|4.0
2555|161|5.0
2558|161|5.0
2578|161|5.0
2590|161|3.0
2612|161|3.0
2619|161|5.0
2627|161|4.0
2632|161|4.0
2649|161|3.0
2668|161|3.0
2679|161|4.0
2686|161|5.0
2693|161|4.0
2694|161|2.0
2707|161|4.0
2711|161|4.0
2713|161|4.0
2725|161|4.5
2733|161|3.0
2734|161|4.0
2754|161|4.0
2761|161|3.0
2763|161|4.0
2770|161|4.0
2778|161|3.5
2779|161|4.0
2783|161|3.0
2789|161|3.5
2791|161|4.0
2801|161|3.0
2805|161|4.0
2811|161|3.5
2813|161|3.0
2820|161|4.0
2822|161|3.0
2847|161|5.0
2853|161|5.0
2872|161|4.0
2874|161|4.0
2878|161|4.5
2886|161|4.0
2887|161|5.0
2894|161|4.0
2901|161|2.0
2905|161|5.0
2923|161|4.0
2938|161|3.0
2951|161|2.5
2954|161|4.0
2957|161|3.0
2958|161|3.0
2962|161|4.0
2974|161|3.0
2975|161|4.0
2982|161|4.5
2990|161|4.5
2999|161|4.0
3009|161|4.0
3010|161|3.5
3017|161|3.0
3022|161|4.0
3024|161|3.0
3032|161|4.0
3042|161|4.0
3046|161|4.5
3047|161|5.0
3049|161|3.0
3056|161|4.0
3057|161|3.0
3061|161|4.0
3075|161|4.0
3078|161|4.0
3100|161|3.0
3111|161|3.0
3115|161|5.0
3117|161|5.0
3123|161|4.0
3124|161|4.0
3128|161|5.0
3132|161|4.0
3142|161|3.0
3145|161|4.0
3148|161|3.5
3154|161|3.0
3169|161|3.0
3170|161|4.0
3171|161|4.0
3176|161|4.0
3182|161|4.0
3185|161|3.0
3188|161|4.0
3194|161|4.0
3198|161|1.0
3203|161|5.0
3206|161|5.0
3208|161|3.0
3212|161|4.0
3221|161|5.0
3224|161|3.0
3226|161|5.0
3227|161|5.0
3236|161|3.0
3238|161|3.5
3248|161|4.0
3249|161|4.0
3250|161|2.0
3253|161|4.0
3255|161|3.0
3266|161|3.0
3268|161|4.0
3272|161|3.5
3275|161|4.0
3288|161|3.0
3295|161|3.0
3307|161|3.0
3309|161|5.0
3322|161|5.0
3335|161|5.0
3337|161|3.0
3338|161|3.0
3341|161|5.0
3344|161|5.0
3346|161|4.0
3347|161|4.0
3352|161|3.0
3356|161|4.0
3360|161|4.0
3362|161|4.0
3363|161|4.0
3367|161|3.0
3369|161|4.0
3370|161|5.0
3374|161|4.0
3375|161|4.0
3378|161|4.0
3392|161|4.0
3394|161|3.0
3406|161|5.0
3408|161|3.0
3423|161|4.0
3434|161|5.0
3443|161|3.0
3446|161|4.0
3453|161|4.0
3463|161|3.0
3464|161|5.0
3466|161|5.0
3486|161|3.0
3494|161|2.0
3503|161|3.0
3505|161|3.0
3513|161|3.5
3517|161|3.0
3521|161|4.0
3541|161|4.0
3544|161|4.0
3550|161|3.5
3553|161|5.0
3556|161|3.0
3560|161|5.0
3576|161|5.0
3588|161|4.0
3594|161|4.0
3596|161|4.0
3601|161|2.5
3602|161|3.0
3605|161|4.0
3624|161|3.5
3629|161|2.5
3640|161|5.0
3641|161|4.0
3673|161|3.0
3676|161|5.0
3679|161|3.0
3689|161|3.0
3696|161|3.0
3701|161|4.0
3703|161|4.0
3715|161|3.5
3720|161|4.0
3723|161|3.5
3736|161|1.0
3743|161|4.0
3746|161|4.0
3750|161|4.5
3754|161|4.0
3756|161|5.0
3759|161|3.0
3768|161|4.0
3779|161|4.0
3796|161|3.0
3803|161|5.0
3804|161|3.0
3820|161|5.0
3831|161|2.5
3834|161|3.0
3840|161|3.0
3852|161|4.0
3860|161|5.0
3868|161|3.0
3875|161|3.0
3891|161|4.0
3901|161|2.0
3916|161|4.0
3918|161|4.0
3923|161|4.0
3924|161|4.0
3925|161|3.0
3929|161|3.0
3939|161|2.5
3941|161|4.0
3946|161|5.0
3947|161|5.0
3957|161|4.0
3960|161|4.0
3982|161|5.0
3986|161|3.0
4004|161|4.0
4007|161|5.0
4009|161|4.0
4020|161|4.0
4023|161|4.0
4024|161|3.0
4026|161|4.0
4029|161|3.0
4036|161|4.0
4037|161|5.0
4038|161|2.0
4052|161|3.0
4053|161|4.0
4054|161|4.0
4076|161|3.0
4077|161|3.0
4081|161|2.0
4083|161|3.0
4089|161|5.0
4090|161|3.0
4094|161|4.0
4100|161|3.0
4110|161|5.0
4118|161|4.0
4123|161|4.0
4135|161|1.0
4167|161|3.0
4171|161|2.0
4179|161|3.0
4181|161|5.0
4185|161|3.0
4193|161|5.0
4215|161|3.0
4216|161|4.0
4220|161|3.0
4221|161|3.0
4222|161|3.0
4227|161|3.0
4238|161|3.0
4248|161|5.0
4260|161|5.0
4266|161|4.0
4276|161|3.0
4286|161|3.0
4296|161|4.0
4304|161|4.0
4312|161|3.0
4319|161|4.0
4321|161|4.0
4326|161|3.5
4328|161|5.0
4334|161|5.0
4339|161|5.0
4350|161|4.0
4366|161|3.0
4371|161|4.0
4372|161|4.0
4388|161|4.0
4390|161|3.0
4393|161|4.0
4395|161|4.0
4410|161|3.0
4414|161|5.0
4418|161|4.0
4435|161|4.0
4442|161|2.5
4446|161|3.0
4454|161|4.0
4456|161|3.0
4458|161|5.0
4464|161|4.0
4489|161|4.0
4496|161|5.0
4522|161|5.0
4533|161|3.0
4534|161|4.0
4543|161|3.0
4545|161|4.0
4547|161|4.0
4552|161|4.0
4559|161|4.0
4561|161|2.0
4568|161|4.0
4569|161|3.0
4571|161|3.0
4573|161|3.0
4574|161|4.0
4580|161|4.0
4590|161|4.0
4592|161|4.0
4596|161|3.0
4598|161|3.0
4599|161|4.0
4603|161|5.0
4606|161|5.0
4608|161|4.0
4609|161|2.0
4632|161|2.0
4635|161|3.0
4646|161|5.0
4647|161|4.0
4651|161|3.0
4667|161|3.0
4670|161|5.0
4696|161|4.0
4705|161|3.0
4707|161|1.0
4710|161|3.0
4715|161|4.0
4718|161|5.0
4722|161|5.0
4725|161|3.0
4727|161|4.0
4731|161|3.0
4738|161|4.0
4741|161|4.0
4742|161|3.0
4753|161|3.0
4754|161|5.0
4765|161|4.5
4773|161|5.0
4775|161|4.0
4787|161|3.5
4802|161|3.5
4804|161|5.0
4811|161|4.0
4815|161|5.0
4816|161|3.0
4834|161|3.0
4841|161|3.0
4847|161|3.0
4858|161|3.0
4859|161|4.0
4891|161|4.0
4898|161|4.0
4899|161|3.0
4907|161|4.0
4915|161|4.0
4921|161|4.0
4930|161|4.0
4932|161|3.0
4938|161|5.0
4949|161|5.0
4957|161|3.0
4958|161|4.0
4959|161|3.0
4963|161|3.0
4968|161|3.0
4972|161|4.0
4975|161|2.0
4986|161|4.0
4990|161|4.0
4993|161|4.0
5003|161|5.0
5008|161|4.0
5015|161|4.0
5016|161|4.0
5017|161|3.5
5027|161|2.5
5028|161|3.0
5037|161|4.0
5043|161|4.5
5044|161|3.0
5045|161|3.0
5049|161|3.0
5050|161|4.0
5052|161|3.0
5055|161|3.0
5064|161|2.5
5074|161|4.0
5075|161|5.0
5077|161|3.0
5081|161|4.0
5090|161|3.5
5095|161|4.0
5101|161|4.0
5108|161|4.0
5110|161|3.0
5113|161|4.0
5117|161|4.0
5121|161|3.0
5126|161|4.0
5127|161|4.0
5128|161|1.0
5131|161|3.5
5135|161|4.5
5145|161|3.0
5153|161|3.5
5154|161|3.0
5157|161|5.0
5172|161|4.0
5176|161|4.0
5189|161|3.0
5192|161|3.0
5201|161|2.5
5212|161|4.0
5214|161|4.0
5233|161|3.0
5237|161|4.0
5250|161|4.0
5256|161|3.0
5258|161|3.0
5272|161|5.0
5290|161|4.0
5296|161|5.0
5300|161|3.0
5307|161|3.0
5311|161|3.0
5321|161|3.0
5322|161|2.0
5325|161|3.0
5327|161|4.0
5331|161|3.0
5346|161|4.0
5349|161|4.0
5353|161|3.0
5366|161|4.0
5369|161|5.0
5374|161|5.0
5376|161|3.0
5385|161|3.0
5394|161|3.0
5407|161|5.0
5419|161|4.0
5423|161|5.0
5429|161|3.0
5437|161|4.0
5451|161|3.0
5462|161|4.0
5463|161|4.0
5470|161|3.5
5476|161|4.0
5482|161|4.0
5484|161|4.0
5495|161|3.0
5505|161|4.0
5508|161|4.5
5526|161|4.5
5541|161|5.0
5578|161|4.0
5593|161|5.0
5594|161|4.0
5601|161|3.5
5604|161|3.0
5621|161|3.0
5626|161|3.0
5634|161|4.0
5661|161|5.0
5664|161|3.0
5670|161|3.0
5684|161|4.0
5685|161|5.0
5688|161|3.0
5693|161|5.0
5707|161|3.5
5722|161|5.0
5723|161|4.0
5727|161|4.0
5731|161|4.0
5733|161|2.0
5735|161|4.0
5739|161|4.0
5741|161|5.0
5745|161|5.0
5748|161|5.0
5764|161|5.0
5768|161|3.0
5772|161|3.0
5774|161|4.0
5775|161|4.0
5780|161|4.0
5783|161|2.5
5784|161|4.0
5802|161|5.0
5805|161|5.0
5817|161|3.0
5842|161|4.0
5844|161|4.0
5845|161|4.0
5848|161|4.0
5853|161|5.0
5854|161|4.0
5863|161|3.0
5893|161|4.0
5905|161|4.0
5920|161|3.0
5943|161|3.0
5950|161|5.0
5959|161|3.0
5968|161|4.0
5975|161|4.0
5977|161|4.0
5979|161|3.0
5980|161|3.0
5983|161|4.0
6000|161|3.0
6008|161|3.0
6012|161|4.0
6015|161|3.0
6017|161|5.0
6025|161|2.0
6036|161|4.0
6038|161|3.0
6039|161|4.0
6040|161|4.0
6042|161|2.0
6049|161|3.0
6056|161|5.0
6064|161|3.0
6066|161|3.0
6078|161|3.0
6079|161|1.0
6086|161|4.0
6090|161|3.0
6094|161|5.0
6097|161|5.0
6098|161|4.0
6099|161|3.0
6101|161|4.0
6106|161|4.0
6115|161|4.0
6118|161|4.0
6126|161|4.0
6127|161|3.0
6130|161|3.0
6133|161|4.0
6145|161|5.0
6153|161|5.0
6161|161|4.0
6168|161|3.0
6170|161|3.0
6173|161|4.0
6176|161|5.0
6179|161|4.0
6190|161|1.0
6192|161|3.0
6194|161|4.0
6206|161|4.0
6225|161|4.0
6236|161|4.5
6239|161|3.0
6248|161|4.5
6260|161|2.0
6262|161|4.0
6268|161|4.0
6276|161|4.0
6278|161|4.0
6279|161|5.0
6280|161|5.0
6285|161|2.5
6290|161|4.0
6297|161|4.0
6301|161|3.0
6324|161|4.0
6335|161|5.0
6356|161|4.0
6359|161|3.0
6361|161|5.0
6363|161|4.0
6380|161|4.5
6381|161|5.0
6391|161|1.0
6393|161|5.0
6402|161|4.0
6420|161|4.0
6423|161|3.5
6432|161|5.0
6455|161|5.0
6462|161|4.5
6469|161|4.0
6483|161|3.0
6492|161|3.0
6496|161|3.0
6498|161|4.0
6503|161|4.5
6510|161|4.0
6514|161|3.0
6532|161|4.0
6533|161|3.0
6551|161|5.0
6554|161|5.0
6555|161|4.0
6560|161|4.0
6578|161|2.5
6587|161|4.0
6593|161|4.0
6604|161|3.0
6645|161|4.0
6655|161|3.0
6656|161|3.0
6657|161|3.0
6662|161|5.0
6665|161|4.0
6669|161|4.0
6677|161|3.0
6678|161|3.0
6679|161|5.0
6689|161|4.0
6690|161|4.0
6700|161|4.0
6715|161|4.0
6719|161|3.0
6727|161|3.0
6733|161|3.5
6735|161|3.0
6737|161|4.0
6739|161|4.0
6745|161|5.0
6747|161|2.0
6752|161|4.0
6756|161|5.0
6779|161|4.0
6785|161|3.5
6786|161|3.0
6810|161|3.5
6824|161|4.0
6832|161|4.0
6836|161|5.0
6848|161|5.0
6861|161|5.0
6892|161|3.0
6898|161|4.0
6911|161|4.0
6929|161|5.0
6936|161|3.0
6960|161|4.0
6974|161|3.0
6982|161|3.5
6991|161|4.0
6993|161|5.0
7005|161|3.0
7007|161|4.0
7010|161|5.0
7015|161|4.0
7026|161|5.0
7029|161|4.0
7033|161|3.0
7036|161|4.0
7043|161|3.0
39|162|3.5
47|162|3.0
121|162|5.0
147|162|5.0
171|162|4.5
175|162|1.0
201|162|4.0
410|162|4.0
430|162|5.0
446|162|5.0
488|162|3.0
528|162|3.0
547|162|5.0
626|162|3.0
732|162|4.0
757|162|4.0
785|162|4.0
803|162|4.0
834|162|4.0
844|162|5.0
847|162|3.0
855|162|4.0
858|162|4.0
859|162|4.0
925|162|5.0
927|162|5.0
958|162|5.0
1038|162|4.0
1049|162|3.0
1095|162|4.0
1107|162|4.0
1140|162|4.0
1146|162|5.0
1160|162|1.0
1220|162|4.0
1222|162|4.0
1247|162|3.0
1277|162|5.0
1295|162|1.0
1313|162|2.0
1319|162|4.5
1329|162|4.0
1387|162|5.0
1399|162|5.0
1401|162|2.0
1402|162|4.0
1405|162|5.0
1444|162|3.5
1477|162|5.0
1492|162|4.0
1532|162|3.0
1556|162|4.0
1604|162|4.0
1630|162|3.0
1676|162|3.0
1712|162|4.0
1733|162|5.0
1748|162|1.5
1839|162|5.0
1847|162|4.0
1852|162|5.0
1889|162|5.0
1894|162|2.0
2012|162|4.0
2082|162|4.0
2092|162|5.0
2144|162|4.0
2211|162|5.0
2213|162|5.0
2291|162|3.0
2360|162|5.0
2376|162|5.0
2402|162|3.0
2415|162|5.0
2473|162|5.0
2509|162|4.5
2523|162|3.0
2571|162|5.0
2609|162|5.0
2640|162|4.0
2685|162|3.5
2754|162|4.0
2766|162|4.0
2775|162|2.0
2783|162|4.0
2787|162|4.0
2803|162|4.0
2866|162|3.0
2887|162|1.0
2933|162|4.0
2946|162|3.0
2948|162|4.0
2965|162|5.0
2975|162|4.0
2976|162|3.0
2982|162|4.0
3027|162|3.5
3033|162|3.5
3172|162|0.5
3186|162|3.5
3248|162|3.0
3301|162|5.0
3329|162|4.0
3337|162|3.0
3341|162|5.0
3353|162|4.0
3354|162|4.0
3391|162|5.0
3411|162|3.0
3467|162|5.0
3490|162|3.0
3515|162|4.5
3579|162|4.0
3602|162|5.0
3623|162|4.0
3629|162|3.0
3779|162|5.0
3790|162|3.5
3796|162|3.0
3847|162|4.0
3901|162|2.0
4005|162|5.0
4006|162|4.0
4009|162|4.0
4011|162|3.0
4029|162|3.0
4082|162|4.0
4090|162|5.0
4100|162|3.0
4122|162|5.0
4221|162|2.5
4234|162|4.0
4257|162|2.5
4269|162|4.0
4277|162|4.5
4327|162|4.0
4330|162|5.0
4377|162|5.0
4410|162|4.0
4493|162|5.0
4561|162|5.0
4598|162|3.0
4613|162|4.0
4721|162|5.0
4753|162|5.0
4775|162|2.0
4841|162|5.0
4848|162|5.0
4873|162|1.0
4924|162|5.0
4938|162|5.0
4992|162|5.0
5015|162|5.0
5049|162|5.0
5107|162|4.0
5111|162|4.0
5152|162|4.0
5182|162|3.5
5187|162|5.0
5226|162|3.0
5291|162|4.0
5316|162|4.0
5349|162|3.5
5368|162|4.5
5388|162|4.0
5421|162|4.0
5449|162|5.0
5550|162|5.0
5572|162|4.5
5627|162|4.0
5653|162|5.0
5659|162|4.0
5770|162|4.0
5774|162|2.0
5791|162|5.0
5802|162|3.0
5813|162|3.0
5859|162|5.0
5870|162|4.0
5941|162|4.0
5948|162|5.0
5964|162|4.0
5990|162|5.0
6038|162|2.0
6039|162|3.0
6066|162|4.0
6098|162|4.0
6118|162|4.5
6150|162|5.0
6197|162|4.0
6201|162|4.0
6239|162|5.0
6285|162|3.5
6312|162|1.0
6316|162|3.5
6351|162|5.0
6353|162|4.5
6359|162|5.0
6377|162|5.0
6379|162|4.0
6391|162|5.0
6395|162|5.0
6404|162|4.0
6420|162|3.0
6438|162|4.0
6469|162|5.0
6499|162|3.0
6543|162|5.0
6545|162|4.0
6550|162|4.5
6555|162|5.0
6557|162|4.0
6578|162|4.0
6586|162|5.0
6671|162|4.0
6705|162|3.0
6728|162|5.0
6758|162|5.0
6764|162|3.0
6768|162|5.0
6886|162|4.0
6892|162|5.0
6916|162|3.0
6986|162|4.0
7012|162|5.0
7022|162|4.0
8|163|4.0
12|163|4.0
41|163|4.0
58|163|4.0
72|163|3.0
80|163|5.0
112|163|4.0
123|163|3.0
133|163|4.0
139|163|3.0
141|163|3.0
149|163|4.0
171|163|4.5
181|163|1.0
199|163|4.0
224|163|5.0
226|163|2.0
229|163|4.0
231|163|3.0
233|163|3.0
236|163|3.0
243|163|1.0
251|163|2.5
267|163|2.0
307|163|3.5
321|163|3.0
322|163|4.0
344|163|5.0
371|163|5.0
386|163|3.5
387|163|3.0
396|163|5.0
431|163|3.0
455|163|2.0
462|163|4.5
482|163|4.0
490|163|2.0
523|163|3.0
526|163|2.0
548|163|3.5
551|163|4.0
565|163|4.0
578|163|3.0
597|163|3.0
606|163|4.5
620|163|5.0
631|163|5.0
641|163|4.0
663|163|3.0
665|163|3.0
676|163|4.0
677|163|3.0
682|163|4.0
684|163|4.5
695|163|3.0
697|163|4.0
707|163|4.0
709|163|5.0
724|163|3.0
738|163|3.0
759|163|2.0
772|163|2.0
795|163|4.0
798|163|4.0
803|163|3.0
805|163|5.0
810|163|1.0
815|163|4.5
828|163|4.0
835|163|3.5
836|163|3.0
840|163|3.0
859|163|4.5
860|163|3.0
861|163|3.0
864|163|5.0
883|163|3.0
894|163|3.5
909|163|2.5
920|163|2.0
924|163|3.0
925|163|3.0
932|163|4.0
937|163|3.0
939|163|4.0
942|163|2.0
947|163|4.5
963|163|1.5
983|163|2.5
997|163|3.5
1007|163|2.0
1016|163|3.0
1038|163|3.5
1041|163|5.0
1052|163|4.0
1064|163|2.0
1075|163|3.5
1078|163|5.0
1082|163|3.0
1095|163|3.0
1104|163|5.0
1112|163|4.0
1123|163|5.0
1129|163|5.0
1137|163|3.5
1145|163|5.0
1166|163|5.0
1168|163|3.5
1173|163|2.0
1177|163|4.0
1188|163|3.5
1203|163|3.5
1213|163|4.0
1228|163|4.0
1242|163|4.0
1247|163|4.0
1260|163|4.0
1271|163|3.0
1273|163|4.0
1278|163|1.0
1295|163|3.0
1297|163|5.0
1311|163|5.0
1319|163|4.5
1322|163|3.0
1329|163|3.0
1330|163|4.0
1351|163|5.0
1353|163|5.0
1367|163|3.0
1379|163|4.0
1382|163|3.5
1383|163|3.5
1387|163|3.0
1401|163|3.0
1402|163|3.0
1433|163|4.0
1436|163|3.0
1442|163|3.5
1468|163|3.5
1479|163|4.0
1480|163|2.5
1494|163|5.0
1495|163|3.0
1498|163|3.0
1503|163|2.5
1536|163|4.5
1540|163|4.0
1570|163|3.0
1572|163|5.0
1573|163|2.0
1575|163|1.0
1584|163|3.0
1599|163|5.0
1610|163|5.0
1612|163|3.5
1644|163|2.0
1663|163|1.0
1703|163|2.5
1710|163|3.0
1717|163|2.0
1722|163|3.5
1732|163|4.0
1745|163|4.0
1748|163|3.5
1751|163|2.0
1765|163|4.0
1769|163|3.0
1807|163|3.0
1823|163|2.0
1827|163|2.0
1847|163|3.0
1854|163|4.0
1866|163|3.0
1872|163|4.0
1881|163|5.0
1887|163|5.0
1894|163|3.0
1895|163|5.0
1900|163|2.0
1906|163|4.0
1912|163|3.5
1916|163|4.0
1920|163|3.5
1927|163|4.0
1935|163|4.0
1938|163|1.5
1972|163|4.0
1977|163|3.5
2021|163|3.0
2026|163|4.0
2054|163|2.5
2058|163|4.5
2082|163|3.0
2091|163|4.0
2105|163|5.0
2106|163|3.5
2125|163|2.5
2132|163|3.0
2143|163|3.0
2144|163|3.0
2145|163|5.0
2165|163|4.5
2177|163|5.0
2190|163|3.5
2213|163|5.0
2227|163|4.5
2231|163|3.5
2235|163|2.0
2240|163|4.0
2263|163|4.0
2271|163|3.0
2284|163|4.0
2287|163|3.0
2291|163|5.0
2317|163|3.0
2345|163|3.5
2374|163|3.0
2380|163|3.0
2385|163|4.0
2395|163|0.5
2397|163|4.0
2403|163|3.5
2416|163|5.0
2424|163|3.5
2446|163|5.0
2451|163|1.0
2456|163|2.0
2460|163|3.0
2464|163|5.0
2469|163|5.0
2476|163|3.5
2486|163|3.0
2496|163|3.0
2504|163|4.0
2509|163|3.0
2517|163|4.5
2523|163|2.0
2525|163|4.0
2529|163|4.0
2545|163|2.0
2574|163|2.5
2581|163|3.5
2590|163|4.0
2595|163|4.5
2598|163|3.0
2616|163|4.0
2627|163|4.0
2632|163|3.0
2641|163|4.0
2651|163|3.0
2669|163|2.5
2679|163|3.0
2685|163|2.0
2688|163|5.0
2703|163|4.0
2711|163|3.0
2719|163|3.5
2731|163|3.5
2738|163|3.0
2757|163|1.0
2760|163|2.0
2778|163|3.0
2783|163|1.0
2850|163|3.5
2871|163|2.0
2878|163|4.0
2893|163|3.0
2894|163|1.0
2904|163|3.5
2905|163|3.0
2923|163|2.0
2931|163|2.5
2933|163|3.0
2938|163|3.5
2948|163|4.0
2951|163|3.5
2954|163|5.0
2965|163|3.0
2976|163|3.0
2982|163|3.5
3007|163|4.0
3009|163|4.5
3013|163|3.0
3024|163|3.0
3028|163|4.5
3036|163|3.0
3046|163|3.5
3047|163|3.0
3049|163|2.0
3055|163|2.5
3062|163|5.0
3100|163|4.0
3113|163|3.5
3118|163|4.0
3128|163|3.0
3131|163|3.5
3142|163|3.0
3150|163|3.5
3178|163|2.0
3180|163|3.0
3182|163|4.0
3186|163|3.0
3196|163|4.5
3206|163|4.0
3212|163|2.0
3218|163|4.0
3225|163|2.5
3227|163|3.0
3231|163|3.0
3238|163|3.5
3243|163|4.0
3248|163|4.0
3250|163|1.0
3255|163|3.0
3263|163|3.5
3266|163|4.0
3275|163|4.0
3279|163|4.5
3288|163|5.0
3302|163|3.0
3309|163|3.5
3329|163|2.0
3335|163|4.0
3337|163|5.0
3352|163|2.0
3356|163|4.0
3363|163|5.0
3369|163|4.0
3392|163|3.0
3394|163|4.0
3400|163|4.0
3403|163|4.5
3404|163|5.0
3407|163|3.5
3411|163|4.0
3433|163|1.0
3443|163|4.0
3445|163|3.5
3483|163|3.0
3494|163|3.0
3503|163|2.0
3505|163|4.0
3509|163|4.5
3512|163|3.0
3520|163|5.0
3523|163|2.5
3527|163|4.0
3532|163|3.5
3537|163|4.0
3538|163|4.0
3541|163|5.0
3542|163|3.0
3545|163|2.0
3551|163|2.0
3624|163|3.0
3649|163|4.0
3677|163|3.5
3703|163|3.0
3743|163|4.0
3746|163|3.0
3760|163|2.5
3768|163|4.0
3776|163|5.0
3779|163|4.0
3803|163|4.0
3834|163|3.0
3854|163|3.0
3864|163|2.5
3874|163|3.5
3883|163|2.5
3916|163|5.0
3932|163|5.0
3941|163|3.5
3957|163|4.0
3960|163|3.0
3971|163|2.0
3982|163|5.0
4006|163|4.0
4009|163|4.0
4011|163|3.0
4023|163|4.0
4024|163|1.0
4026|163|5.0
4029|163|2.0
4036|163|5.0
4052|163|3.0
4057|163|3.0
4060|163|2.0
4074|163|3.0
4089|163|3.0
4097|163|5.0
4100|163|5.0
4102|163|3.5
4110|163|3.0
4149|163|3.5
4158|163|3.5
4170|163|4.0
4185|163|3.0
4204|163|2.0
4207|163|4.5
4215|163|3.0
4217|163|0.5
4221|163|4.0
4275|163|3.5
4277|163|4.0
4321|163|2.0
4328|163|3.0
4332|163|5.0
4358|163|2.5
4372|163|3.0
4377|163|3.5
4388|163|3.5
4391|163|3.5
4402|163|3.0
4405|163|3.0
4413|163|4.0
4420|163|4.0
4421|163|4.5
4432|163|1.0
4439|163|5.0
4451|163|1.5
4458|163|2.0
4470|163|3.0
4495|163|2.0
4496|163|5.0
4510|163|3.5
4538|163|3.0
4547|163|3.0
4554|163|2.5
4559|163|4.0
4561|163|1.0
4568|163|1.0
4579|163|4.0
4590|163|3.0
4596|163|2.0
4598|163|3.0
4601|163|4.0
4605|163|5.0
4620|163|4.5
4635|163|4.0
4649|163|3.0
4656|163|3.5
4668|163|2.0
4670|163|5.0
4685|163|1.0
4687|163|3.0
4741|163|4.0
4742|163|4.0
4755|163|4.0
4763|163|3.0
4772|163|3.0
4774|163|3.0
4805|163|4.0
4808|163|3.0
4829|163|4.5
4975|163|4.0
5010|163|2.0
5028|163|5.0
5037|163|4.0
5045|163|4.0
5059|163|3.0
5064|163|3.0
5071|163|4.0
5074|163|5.0
5101|163|3.0
5105|163|1.0
5113|163|3.0
5114|163|2.0
5126|163|3.0
5144|163|0.5
5165|163|5.0
5172|163|3.0
5181|163|4.0
5185|163|4.0
5209|163|4.0
5216|163|4.0
5224|163|3.0
5242|163|2.0
5300|163|3.0
5306|163|4.5
5318|163|4.0
5322|163|2.0
5349|163|3.0
5362|163|3.5
5376|163|4.0
5392|163|4.0
5393|163|4.0
5394|163|4.0
5426|163|4.0
5430|163|4.0
5441|163|4.0
5450|163|5.0
5463|163|3.5
5464|163|4.0
5470|163|3.5
5499|163|5.0
5524|163|3.0
5550|163|4.0
5553|163|3.0
5576|163|3.0
5577|163|1.5
5587|163|4.0
5597|163|4.0
5622|163|3.0
5666|163|4.0
5681|163|4.5
5684|163|2.0
5689|163|4.0
5699|163|3.5
5707|163|3.0
5712|163|5.0
5714|163|3.5
5722|163|3.0
5728|163|4.0
5731|163|3.0
5739|163|3.0
5741|163|4.0
5742|163|3.0
5764|163|5.0
5774|163|4.0
5780|163|3.0
5782|163|5.0
5802|163|3.0
5803|163|4.0
5805|163|3.0
5813|163|3.0
5840|163|3.0
5844|163|4.0
5856|163|5.0
5857|163|4.0
5971|163|3.0
5975|163|2.0
5979|163|2.0
5991|163|2.5
5994|163|4.5
6011|163|3.0
6012|163|3.0
6015|163|5.0
6025|163|1.0
6029|163|3.5
6038|163|1.0
6039|163|5.0
6040|163|4.0
6058|163|3.0
6063|163|3.5
6071|163|1.5
6090|163|3.0
6098|163|3.0
6116|163|3.0
6118|163|3.5
6130|163|2.0
6144|163|4.5
6175|163|4.0
6192|163|5.0
6193|163|5.0
6219|163|4.0
6239|163|1.0
6285|163|2.0
6297|163|3.0
6300|163|4.0
6309|163|3.0
6313|163|4.5
6320|163|3.0
6359|163|3.0
6393|163|5.0
6396|163|4.5
6404|163|4.0
6446|163|5.0
6479|163|3.5
6497|163|3.0
6505|163|2.0
6519|163|5.0
6524|163|3.0
6532|163|3.0
6550|163|3.0
6551|163|4.0
6555|163|5.0
6558|163|3.5
6583|163|4.0
6618|163|4.0
6619|163|3.0
6653|163|3.0
6655|163|3.0
6657|163|5.0
6674|163|5.0
6675|163|1.5
6677|163|3.0
6688|163|4.0
6690|163|1.0
6733|163|4.5
6735|163|4.0
6747|163|3.0
6752|163|4.0
6756|163|3.0
6771|163|4.0
6773|163|2.0
6784|163|4.0
6785|163|4.0
6796|163|4.0
6810|163|4.0
6827|163|3.5
6831|163|1.5
6832|163|4.0
6836|163|4.5
6842|163|3.0
6855|163|3.5
6870|163|4.5
6892|163|2.0
6915|163|4.0
6936|163|4.0
6962|163|1.5
6963|163|3.5
7004|163|2.0
7011|163|5.0
7013|163|4.0
7015|163|3.0
7026|163|4.0
7027|163|3.0
7036|163|4.5
36|164|3.0
112|164|3.0
120|164|4.0
133|164|3.0
137|164|3.0
166|164|5.0
215|164|1.0
236|164|3.0
278|164|5.0
285|164|2.0
371|164|4.0
396|164|3.0
414|164|3.0
437|164|2.0
641|164|3.0
649|164|3.0
695|164|1.0
731|164|3.0
785|164|3.0
803|164|3.0
846|164|2.5
861|164|3.0
888|164|3.0
1065|164|4.0
1089|164|3.0
1095|164|3.0
1103|164|4.0
1140|164|3.0
1146|164|3.0
1156|164|3.0
1234|164|5.0
1277|164|5.0
1299|164|5.0
1339|164|5.0
1362|164|5.0
1387|164|3.0
1405|164|4.0
1436|164|3.0
1495|164|5.0
1549|164|3.0
1556|164|4.0
1619|164|3.5
1624|164|3.0
1714|164|3.0
1738|164|4.0
1748|164|1.0
1751|164|1.0
1807|164|3.0
1839|164|5.0
1844|164|3.0
1854|164|2.0
1871|164|4.0
1964|164|4.0
1977|164|1.0
1994|164|3.0
1998|164|3.5
2082|164|3.0
