movieId|sim_moveId|relevance
219|523|0.9069957861353124
219|67|0.9042603541667432
219|848|0.9033532015022319
219|31|0.9020764248525425
220|397|0.9102628568409601
220|177|0.9006318846895729
220|735|0.8975991128727864
220|841|0.8574038750305422
220|328|0.8404524256455828
222|613|0.9059877373320302
222|182|0.8937551011390146
222|191|0.886642330228872
222|469|0.8829772848362439
222|28|0.8809301704498086
223|176|0.9217788034736359
223|69|0.9088709619042494
223|663|0.9088353699779917
223|125|0.9077273395504571
223|471|0.9052713170481926
224|852|0.8918172352354112
224|539|0.8911506037541266
224|361|0.8860348787004427
224|58|0.8815742580959179
224|753|0.8812606642318932
225|454|0.9034154705709072
225|79|0.8817251162941909
225|436|0.8799620536948285
225|640|0.8788232920852275
225|805|0.8766190148759408
226|890|0.4939750182371333
226|190|0.49328692929565987
226|422|0.49104868416137415
226|200|0.48729556082418735
226|992|0.4850738522124929
227|423|0.9161854933727286
227|548|0.9066344761485692
227|95|0.8986386693920535
227|315|0.895940591902675
227|434|0.8957206776810793
228|18|0.9056241508621613
228|612|0.8940878614510497
228|119|0.8939448759100748
228|518|0.8928781149894764
228|813|0.8868109739614648
229|906|0.8993742090576684
229|678|0.8985056050927731
229|627|0.8980433194073849
229|481|0.8967861253730532
229|230|0.8779585873428414
230|678|0.8916298791526294
230|906|0.8848957149209168
230|805|0.8822514662719797
230|229|0.8779585873428414
230|280|0.8757025208648821
231|344|0.895651919324321
231|333|0.8876818623072926
231|785|0.8804061010149253
231|19|0.8677956830612541
231|216|0.8655591002593241
232|58|0.9021329672855641
232|52|0.8936679327603692
232|281|0.8893353564988247
232|351|0.8819640012347657
232|909|0.8757983639153726
233|154|0.9038430847034216
233|621|0.8954307673526223
233|535|0.8921327993395957
233|501|0.8894596055869024
233|148|0.88909611799562
234|564|0.8930322618220444
234|518|0.8899969416346989
234|489|0.8752140522173227
234|467|0.8702247883831721
234|305|0.8700359253642888
235|994|0.9011148881490523
235|194|0.8996252615009123
235|322|0.8912608341113314
235|156|0.8809337729675867
235|205|0.876388196105399
236|237|0.9115356933285238
236|7|0.8977525116681709
236|289|0.8966284566621188
236|252|0.8948964540110267
236|339|0.8921795445117944
237|7|0.934308877852148
237|378|0.9296068955275159
237|252|0.9272773494383671
237|453|0.9269240252826554
237|295|0.9161540457084469
238|484|0.9555193128034264
238|808|0.9255529443744074
238|146|0.9061107097788677
238|609|0.9057377020891088
238|711|0.8864299712730409
239|313|0.8524563612482491
239|616|0.8464399400183945
239|588|0.8379927330048418
239|709|0.8377826701393477
239|783|0.8309855216043057
240|200|0.9092089495709457
240|422|0.8864281209453866
240|662|0.8781297418478842
240|540|0.8772338220486787
240|132|0.8714798015310643
241|34|0.9081299205963205
241|455|0.8658389805378828
241|577|0.8559979536970708
241|917|0.8427472329226227
241|484|0.8340721584937187
242|549|0.9068162272512745
242|346|0.8972863267733904
242|477|0.8866303335249072
242|658|0.8263733864387147
242|199|0.8247552807742111
243|355|0.9026781272888518
243|810|0.879174330905723
243|56|0.8749272104188852
243|374|0.8643536406510015
243|87|0.8636916777737007
244|313|0.8518905932382481
244|616|0.8280493878520734
244|745|0.8167545759556422
244|551|0.7977138274628
244|661|0.7936945917483713
245|283|0.9051573569522839
245|391|0.8860285880734123
245|874|0.8621088037134035
245|806|0.8581985937780476
245|97|0.856822141389175
246|759|0.8915257348139658
246|556|0.8858554980227942
246|602|0.8677936515588124
246|162|0.8580246960009488
246|581|0.8524212538383998
247|117|0.9223709209313483
247|30|0.8838847121905066
247|290|0.8788568026044964
247|97|0.8739630945485094
247|850|0.8716301721318745
248|437|0.9303248058852132
248|267|0.9257036336395751
248|489|0.9243836052886759
248|719|0.9221617814954342
248|486|0.9188640212820698
249|534|0.9166662270866295
249|446|0.8951661786534002
249|202|0.8934694230568929
249|509|0.8922557456731042
249|515|0.8888173809747287
250|575|0.9242660030187001
250|54|0.9128913393969155
250|586|0.8966227921792619
250|374|0.8949829629917745
250|840|0.893503738045093
251|204|0.8940632351844503
251|980|0.8931814625902018
251|667|0.8751722798405825
251|9|0.8715486469457061
251|71|0.8577300867405874
252|378|0.9416062535288383
252|339|0.9414040851754513
252|708|0.9383709164965384
252|453|0.9376951110874174
252|7|0.9299645042446621
253|565|0.9063632591624178
253|152|0.8827799777128246
253|273|0.8794110949805483
253|92|0.8287551089321105
253|382|0.8188330519626573
254|43|0.9013023147738367
254|297|0.8794410670228081
254|650|0.8740897968530514
254|991|0.8732624014433901
254|412|0.8675411738184645
255|174|0.9359738990468667
255|88|0.9270715597984767
255|65|0.9248618712077831
255|429|0.9219993339468653
255|325|0.918962939856779
256|435|0.88669134299038
256|671|0.8565295322063335
256|719|0.8517846674270885
256|248|0.8368947653557258
256|788|0.836779550652771
257|695|0.911046892998923
257|103|0.8689023921760602
257|350|0.8662724959310256
257|47|0.8644334965903524
257|628|0.8573989295537636
258|56|0.8799849708698775
258|243|0.8417534797636568
258|355|0.831143448806811
258|54|0.8269123849347515
258|2|0.8259419469551583
259|707|0.9181965787644062
259|554|0.9158923589431067
259|482|0.9018273581230235
259|507|0.8907064148782992
259|521|0.8889535173226515
260|480|0.9119582796221044
260|316|0.905139230984285
260|589|0.8886874426234358
260|780|0.8633641041317075
260|208|0.8507487274328355
261|650|0.9030414207747716
261|536|0.8995089904426468
261|961|0.8963394518883261
261|491|0.8900384649963672
261|26|0.883118465960237
262|531|0.9590671456270283
262|917|0.9405346705874291
262|34|0.8650724988655163
262|755|0.8649816429764926
262|80|0.8500063895722727
263|621|0.9114456171385404
263|341|0.9039240608136389
263|334|0.9038637816476278
263|326|0.9006564745096514
263|121|0.899705619317461
264|154|0.8908745782589862
264|331|0.8896190828988011
264|757|0.8846265606976975
264|645|0.8829789172551019
264|124|0.8804130100004282
265|943|0.8866368764515387
265|105|0.8734606681569718
265|506|0.869181534189071
265|509|0.8668972292085797
265|17|0.8615191787168499
266|920|0.8668149971401421
266|948|0.856826312830188
266|590|0.8335457808741197
266|356|0.82962881216525
266|151|0.8272446321931926
267|216|0.9313391788513089
267|248|0.9257036336395751
267|104|0.9239614719856366
267|88|0.9184595396014122
267|333|0.9181121116696722
268|290|0.8971495055060678
268|431|0.8868502000967766
268|806|0.8837846463722316
268|117|0.8826702396750592
268|30|0.8794569822906207
269|523|0.9048565706215645
269|510|0.9019926909135145
269|835|0.9017502078343033
269|147|0.8998383714656177
269|388|0.89330329346768
270|207|0.9343494236135775
270|74|0.9245035297213158
270|932|0.9232210530151861
270|140|0.9208386878776471
270|779|0.9100724318022164
271|282|0.8863795462953915
271|536|0.8851581908721233
271|279|0.8812651499886461
271|341|0.8810092526461716
271|508|0.8757541089603085
272|96|0.876627064445642
272|235|0.8689747833795405
272|205|0.860583792986324
272|635|0.8588834894407757
272|994|0.8576209476356886
273|253|0.8794110949805483
273|332|0.8451968359776223
273|92|0.8334403669827232
273|512|0.8291471048236969
273|24|0.823679709890275
274|310|0.927983869404865
274|486|0.919538323719367
274|505|0.9146986226637273
274|603|0.9118263539588286
274|460|0.9098376896194971
275|102|0.9163276672152163
275|813|0.9133718906101947
275|437|0.909456527270301
275|514|0.9074963238224731
275|429|0.903819678152928
276|447|0.9065300960480623
276|186|0.9044497081092265
276|499|0.8996170345489076
276|122|0.8920291046288616
276|295|0.8906375745266031
277|536|0.8833056412432971
277|261|0.8823111997602132
277|961|0.8797760139709284
277|282|0.8696498851790603
277|491|0.8660902714991595
278|664|0.9242109993206458
278|830|0.9069625773918478
278|144|0.9033277865612775
278|612|0.900190410439114
278|626|0.8998318606625099
279|341|0.934103487145294
279|375|0.9298211588819528
279|337|0.9045345567406051
279|57|0.9037075949815085
279|298|0.9012521666838647
280|805|0.9123782446583645
280|678|0.886152163446318
280|230|0.8757025208648821
280|100|0.8609854392207672
280|229|0.860174042032285
281|94|0.9311392191553876
281|52|0.9250215725196933
281|359|0.9086432016891152
281|803|0.9064245110356909
281|909|0.8958350513816336
282|508|0.9102380466520774
282|337|0.9034982481571607
282|848|0.900409782140053
282|331|0.8982489650998431
282|62|0.8977196456486558
283|245|0.9051573569522839
283|391|0.8850061066147783
283|409|0.8815382777515622
283|431|0.8802443840096317
283|159|0.8736638106149701
284|998|0.47444713919729686
284|544|0.46794315008569953
284|600|0.4272875058077305
284|886|0.42705298710794276
284|875|0.42581284720235413
285|92|0.823275210372124
285|152|0.8219791176753861
285|397|0.8162288167806856
285|565|0.8058812949211323
285|981|0.7920353666341595
286|692|0.8935077417875867
286|66|0.8804392663673727
286|379|0.8586945057134374
286|338|0.8477001963330014
286|849|0.8430305098534776
287|295|0.9382012686987663
287|294|0.9314437558661457
287|499|0.9246902591079887
287|566|0.9235938296110622
287|118|0.9167140866023773
288|555|0.8558755265232558
288|6|0.8483638721010069
288|293|0.8328855385035128
288|592|0.827108633832964
288|78|0.8212660777734737
289|339|0.9267982549059637
289|252|0.9242939598175209
289|453|0.9224920284399527
289|7|0.9204520563070913
289|378|0.9200156359913806
290|36|0.9211237496219437
290|97|0.9156451168637899
290|117|0.9006760624173789
290|268|0.8971495055060678
290|318|0.8917359231147397
292|786|0.8315477762122383
292|349|0.830922258696777
292|780|0.8269851547503504
292|454|0.8215638193183855
292|474|0.8205832232395986
293|6|0.9079933370737054
293|78|0.899849059654524
293|111|0.8946199765759477
293|493|0.8831888680110499
293|456|0.8740729834389329
294|295|0.9413382713794212
294|287|0.9314437558661457
294|499|0.923829124279215
294|804|0.9141065859512354
294|118|0.9107130708186504
295|294|0.9413382713794212
295|499|0.9392876836142652
295|287|0.9382012686987663
295|118|0.9338245362819498
295|64|0.9305134592587181
296|608|0.9364105453584236
296|778|0.9002114321043987
296|111|0.8895975620832567
296|21|0.8827374391039235
296|555|0.8818127622477657
297|358|0.9100603541535139
297|991|0.8968332445900746
297|14|0.8944439495611682
297|475|0.8895413831270309
297|354|0.8891473024115201
298|341|0.9178709021997518
298|375|0.9032770335338903
298|309|0.9014634379709157
298|279|0.9012521666838647
298|846|0.8999207504541686
299|388|0.8975551056908377
299|121|0.8968501879170132
299|321|0.8881105737242617
299|831|0.881309906028697
299|526|0.8748159195068183
300|475|0.9061489354468149
300|14|0.9031025741932255
300|538|0.902955874293864
300|529|0.90253434387135
300|26|0.8999569952917839
301|715|0.9059271702151731
301|446|0.8937685151021908
301|956|0.890683591154023
301|83|0.8887693188905342
301|571|0.8872948415098985
302|715|0.9100739761333854
302|446|0.9070883162240613
302|85|0.9041142797205887
302|488|0.8966433394091909
302|509|0.8925479222524413
303|474|0.8369160241417866
303|227|0.8353723581753789
303|163|0.8270576937276625
303|553|0.8234022679270967
303|423|0.8216762880460446
304|984|0.9179856944071872
304|450|0.9150623105621711
304|352|0.9146287701682143
304|765|0.9145631806258812
304|205|0.9128561269618972
305|518|0.9099883125810044
305|278|0.8758335324323725
305|228|0.8753873836104797
305|664|0.875351177925249
305|633|0.871528798811224
306|307|0.9625792469275316
306|645|0.9221275580138415
306|670|0.914426120175129
306|668|0.9020724754476184
306|213|0.8999300429200725
307|306|0.9625792469275316
307|645|0.9155771158182344
307|448|0.9106369479447378
307|670|0.9088625597582829
307|668|0.904594819326935
308|617|0.9081736878108824
308|82|0.8979819447605097
308|194|0.8946227060456786
308|994|0.8857707471716756
308|306|0.8818324969262197
309|846|0.9179006144302567
309|114|0.9129526490752291
309|341|0.9077847861485402
309|326|0.9042567643621631
309|124|0.9041102282411917
310|505|0.9384727027217865
310|486|0.9365078798952708
310|274|0.927983869404865
310|460|0.9247491636100855
310|603|0.9180260751575007
311|742|0.8602751253976747
311|891|0.8552380032501816
311|407|0.8442853349482115
311|183|0.83538281585795
311|328|0.8254707171690638
312|585|0.9238959620340703
312|518|0.9152167028134585
312|437|0.9137398325868518
312|813|0.9059598784546186
312|102|0.9057906290647659
313|616|0.9342572529381923
313|13|0.8677809049394273
313|48|0.8526760971879027
313|239|0.8524563612482491
313|244|0.8518905932382481
314|531|0.8363537061623054
314|262|0.8144673078339308
314|885|0.7929732153137783
314|80|0.7925072400648251
314|824|0.7893888051783373
315|786|0.9111575775471956
315|227|0.895940591902675
315|423|0.8755168165305205
315|20|0.8620909124890066
315|990|0.8538164577134714
316|208|0.9083297136328407
316|260|0.905139230984285
316|780|0.9025609039158801
316|480|0.876568061565657
316|442|0.8665482734546124
317|500|0.87430428777886
317|765|0.8318870547153268
317|569|0.8314047691240652
317|201|0.8312537606043633
317|355|0.823565826547097
318|858|0.9261283802004027
318|36|0.9118907656003161
318|431|0.8960019840579804
318|290|0.8917359231147397
318|16|0.8808453114892789
319|608|0.9027429343017226
319|45|0.8988251619379171
319|322|0.8846868598288985
319|481|0.8845782479608297
319|296|0.8801778020478808
320|930|0.8263617559332614
320|373|0.8068247485315188
320|164|0.7994111070832717
320|190|0.7903638386576181
320|422|0.7861354531755165
321|831|0.9166955171954578
321|388|0.9107472659031216
321|896|0.9045086124797741
321|526|0.8982775058683004
321|685|0.8958659991217257
322|194|0.8970472421815749
322|156|0.8925862269775469
322|235|0.8912608341113314
322|371|0.8897914384390053
322|319|0.8846868598288985
324|171|0.9363172800787709
324|178|0.9069482992545692
324|345|0.903300029758088
324|96|0.8884437410557617
324|82|0.8800701101233386
325|833|0.9436664206649339
325|216|0.9404870048172489
325|65|0.9341352216132964
325|88|0.9262601487005615
325|174|0.9196562209014949
326|213|0.9421618822690055
326|309|0.9042567643621631
326|263|0.9006564745096514
326|668|0.8994331491140959
326|670|0.8973303527557763
327|737|0.8499218090919702
327|173|0.8292108196023211
327|674|0.7963858461688862
327|442|0.7854794045355555
327|208|0.7818103321522724
328|407|0.8951665776546877
328|879|0.8739481330738103
328|799|0.8680721208279493
328|891|0.8677503661835947
328|742|0.8625400473309508
329|316|0.8384404683416536
329|924|0.8145197160071624
329|24|0.7993884564372806
329|260|0.7946387919169161
329|150|0.7933586945500009
330|875|0.8091346195895123
330|998|0.8065234824336421
330|220|0.8003517426130571
330|600|0.7962799070799405
330|544|0.7959277126975766
331|766|0.9155335714975924
331|959|0.9069509955522712
331|369|0.9047208474245638
331|621|0.9037647074460619
331|538|0.9016697010026409
332|512|0.8969146223111722
332|426|0.8865040650005018
332|196|0.883030106840977
332|611|0.8506496323396473
332|273|0.8451968359776223
333|785|0.9524037560173517
333|104|0.9496634013850984
333|88|0.9478090328948403
333|216|0.9474309269822173
333|344|0.9469503465452263
334|538|0.9456699230458689
334|26|0.9192746177486912
334|846|0.9187420597127373
334|211|0.9144318266953527
334|621|0.9142150474874284
335|904|0.8789319315033338
335|47|0.8713069785303283
335|373|0.8581274381437209
335|695|0.84267077191773
335|164|0.8373913912504338
336|465|0.8737182622930897
336|214|0.8389134512950394
336|760|0.8337723655578587
336|966|0.8324648657907361
336|340|0.822673423354197
337|341|0.9174642866631516
337|523|0.9088990313192895
337|949|0.9078861387577637
337|279|0.9045345567406051
337|282|0.9034982481571607
338|172|0.9278632664451077
338|379|0.9161784649928093
338|76|0.9061014359357135
338|66|0.8958303331062734
338|692|0.8807515476396776
339|597|0.94324837819169
339|252|0.9414040851754513
339|691|0.9298208069282929
339|289|0.9267982549059637
339|708|0.926414934718026
340|155|0.873550003485395
340|336|0.822673423354197
340|86|0.8212583145011529
340|214|0.8191494894192111
340|527|0.817587570180112
341|279|0.934103487145294
341|375|0.9316042035374286
341|57|0.9266209223627356
341|621|0.9204301221674516
341|114|0.919647694047834
342|278|0.8847795695309458
342|187|0.8828305548042794
342|705|0.8822903357151552
342|612|0.877309999520347
342|633|0.872362245686092
343|8|0.8479067705053326
343|27|0.8273437679510679
343|250|0.8164293537739568
343|575|0.8133131863191181
343|38|0.8120790255025931
344|19|0.9537922853845708
344|333|0.9469503465452263
344|216|0.93769926416289
344|785|0.9353796725015509
344|104|0.9325106771812988
345|171|0.9230659420509274
345|324|0.903300029758088
345|218|0.8742879331015421
345|178|0.8695736515909608
345|203|0.8654004803862776
346|242|0.8972863267733904
346|477|0.8939907338326172
346|549|0.8936023753787973
346|658|0.8410631601572783
346|55|0.8235792615727353
347|987|0.8841588638425116
347|509|0.8726346033803289
347|488|0.8602039556803164
347|49|0.8525810066817272
347|922|0.850743605012716
348|921|0.919261858633963
348|176|0.9089550464083002
348|471|0.9063755621252452
348|125|0.8975817961888848
348|705|0.8935444906215617
349|23|0.8749719323541172
349|474|0.8475397503431021
349|454|0.8451650642538422
349|165|0.8405775295239388
349|315|0.8370034557291582
350|454|0.9081861857723503
350|79|0.8751134976713644
350|257|0.8662724959310256
350|628|0.8655496984131805
350|805|0.8635624138801443
351|539|0.9157418492627374
351|4|0.9073180107679167
351|11|0.8901190193693593
351|195|0.8899983074876361
351|361|0.8873105813222817
352|205|0.9148719166326198
352|304|0.9146287701682143
352|570|0.9035791593226634
352|82|0.9027423437495934
352|635|0.8967343237488932
353|592|0.902448731280387
353|6|0.8292902497725155
353|293|0.8244033052655505
353|839|0.8210211251104023
353|479|0.8202846037164857
354|369|0.8989143842759624
354|993|0.8971166999626424
354|297|0.8891473024115201
354|331|0.888504288064889
354|529|0.8878205549425903
355|374|0.9027518659647832
355|243|0.9026781272888518
355|810|0.8808202185894598
355|410|0.8719282910253388
355|575|0.8680801289755953
356|916|0.8586083021687307
356|920|0.8579729838056968
356|527|0.8565755786620858
356|281|0.8468712737415174
356|450|0.8450090782365411
357|468|0.9202701108004858
357|497|0.911629367024279
357|708|0.908228763305138
357|252|0.9050330228927521
357|237|0.9028914128479444
358|297|0.9100603541535139
358|209|0.895682859902706
358|510|0.8911868998858168
358|386|0.8868216183726516
358|269|0.8850597470676818
359|281|0.9086432016891152
359|94|0.9082348869661468
359|803|0.9015706085113522
359|52|0.9005940003860928
359|372|0.8990219532190891
360|387|0.883763025573866
360|236|0.8532295506799625
360|438|0.8483752611522078
360|414|0.8271846677506242
360|489|0.8225426293653844
361|539|0.9441042325633984
361|11|0.9132706688191415
361|852|0.9123667082976428
361|4|0.9020723589044153
361|597|0.8932810306971779
362|828|0.8653992133729093
362|8|0.8605436194567682
362|484|0.8394339649693239
362|238|0.8352552708521546
362|146|0.8312488450148992
363|116|0.9058532596988979
363|759|0.8967541705936675
363|556|0.8963821448778789
363|602|0.8877231336295279
363|136|0.8754484706740386
364|588|0.9128824604414302
364|594|0.8863185209775595
364|48|0.8859017053786266
364|783|0.8789266974427696
364|709|0.8611797293547988
365|580|0.9043809551905502
365|846|0.9005567294487973
365|418|0.8973568499274936
365|114|0.8936723330515446
365|309|0.8897789579837754
366|891|0.8673584195108837
366|382|0.8175477207868088
366|92|0.812798027956213
366|328|0.8103853455753148
366|22|0.7958520444297847
367|153|0.8406466382473383
367|485|0.8218026118674391
367|886|0.8107898626615435
367|592|0.7960704505235926
367|370|0.7948347544654606
368|432|0.8785585445351753
368|487|0.8639188778445377
368|952|0.8082250125865065
368|637|0.8024839778509608
368|248|0.7953599966035797
369|538|0.9215167969453513
369|334|0.9142104061059078
369|851|0.9140343428251063
369|331|0.9047208474245638
369|766|0.904587591736058
370|466|0.9090836997849838
370|19|0.8693823298963888
370|520|0.85425181799728
370|344|0.8522478244382997
370|387|0.8512453182071551
371|304|0.9021469934495723
371|194|0.8970916280816987
371|472|0.8968945440447469
371|516|0.8949421129786926
371|156|0.8920814380480483
372|94|0.9294190374873411
372|803|0.9042015695554658
372|359|0.8990219532190891
372|281|0.8954640261273781
372|72|0.8826831457305337
373|490|0.8930931725759824
373|457|0.8882691630682441
373|422|0.8710292174766885
373|521|0.8619928328579792
373|561|0.8600666044736325
374|575|0.9310385726134134
374|840|0.9264205730374018
374|87|0.9252469492509965
374|586|0.9205657675181614
374|54|0.9179649828116905
375|341|0.9316042035374286
375|279|0.9298211588819528
375|57|0.9165103614070427
375|846|0.9152240656650499
375|148|0.9078562040228451
376|89|0.8963999694775099
376|474|0.8960246804457197
376|227|0.890128931169729
376|423|0.8867932800782314
376|377|0.8644591419779752
377|736|0.9023613998872257
377|380|0.8848340498910312
377|227|0.8782918035890035
377|733|0.875625577310699
377|474|0.8741786551880519
378|252|0.9416062535288383
378|237|0.9296068955275159
378|453|0.9272672335852823
378|440|0.9255352174108152
378|339|0.9234424160007774
379|338|0.9161784649928093
379|172|0.8889745592672333
379|66|0.8791352265526121
379|76|0.8789488187017657
379|692|0.8759185566633667
380|377|0.8848340498910312
380|733|0.8804924827035968
380|10|0.8776736599200312
380|434|0.8659100659566773
380|736|0.863875284241455
381|105|0.9221124586381433
381|779|0.9078192245890057
381|46|0.9058807173577534
381|179|0.9037113898062383
381|182|0.9036083025512031
382|92|0.8580814063680713
382|328|0.8277873571338039
382|253|0.8188330519626573
382|366|0.8175477207868088
382|879|0.8128989779201808
383|210|0.9389162919491043
383|416|0.8742824107779461
383|967|0.8730942085305445
383|458|0.8455487312643829
383|553|0.8397130764952352
384|875|0.9134548001135165
384|42|0.873283953535331
384|694|0.8660402883521688
384|78|0.8555368166181521
384|493|0.8491010475747189
385|831|0.9041573798810607
385|406|0.8857555577620354
385|388|0.8855076226504053
385|321|0.8853451211033652
385|526|0.8850979436288233
386|510|0.9052683145573379
386|269|0.8930049741558389
386|418|0.8920434490583928
386|703|0.8911805711401631
386|846|0.890362219410537
387|360|0.883763025573866
387|886|0.8774305272828665
387|438|0.866609235454608
387|564|0.8517080131754146
387|370|0.8512453182071551
388|831|0.9242139500416695
388|321|0.9107472659031216
388|341|0.9033488442183153
388|375|0.9012079238261446
388|685|0.8999138906737506
389|666|0.8694829271764063
389|974|0.853979933007179
389|214|0.8392179746898247
389|715|0.8378009652176851
389|301|0.8338836398901345
390|875|0.8406378832602807
390|384|0.8369333816884472
390|493|0.8286983404174804
390|42|0.8242770787771083
390|522|0.8220937512293351
391|409|0.890908955158003
391|245|0.8860285880734123
391|283|0.8850061066147783
391|875|0.8825873116832513
391|874|0.8816624623188701
392|720|0.8264331697014446
392|661|0.7968865690053119
392|610|0.7671172401156803
392|13|0.7636672361662451
392|244|0.7555315076802258
393|44|0.9473019480957691
393|546|0.8535626662899882
393|485|0.8334261973783088
393|704|0.8271780938576427
393|653|0.8106962148953472
394|18|0.9041927287621331
394|176|0.8823583536929352
394|921|0.8755906612002609
394|228|0.8737060540304586
394|125|0.8729590800901481
395|506|0.47478512660191374
395|943|0.46148360805706967
395|265|0.455111474208701
395|584|0.4541241452319315
395|889|0.4463056219795256
396|878|0.5
396|812|0.5
396|826|0.5
396|439|0.4940467650459882
396|672|0.4940467650459882
397|220|0.9102628568409601
397|177|0.8971214706558713
397|735|0.839107418674688
397|891|0.8389309229295883
397|606|0.8173101326637184
398|108|0.7848694646740154
398|769|0.7717793413287688
398|759|0.7626128065105451
398|722|0.75648969806724
398|136|0.7479166469977618
399|814|0.5
399|620|0.5
399|399|0.5
399|530|0.5
399|625|0.5
400|855|0.49969192841039234
400|989|0.4988517564749202
400|981|0.4985009911892928
400|862|0.49771462156416724
400|873|0.49759378423606915
401|98|0.48918969032564563
401|423|0.46860909594203715
401|839|0.4506704979613345
401|474|0.45040448475447853
401|376|0.4460270467042139
402|312|0.8682595061297387
402|725|0.8600121828340879
402|518|0.8597118930345594
402|664|0.8508187884920747
402|102|0.8507410004689495
403|133|0.4541241452319315
403|478|0.41666666666666674
403|109|0.41666666666666674
403|607|0.39433756729740643
403|572|0.39433756729740643
404|756|0.8938688380905864
404|759|0.8907015527613482
404|769|0.8858871606528442
404|192|0.8823415407142783
404|556|0.881686300224843
405|44|0.8034321759943753
405|393|0.7975442858803795
405|204|0.7943570502766175
405|653|0.7915611232621149
405|667|0.7900708022326857
406|385|0.8857555577620354
406|375|0.8801950018154345
406|846|0.8788710018308588
406|831|0.8756228774992776
406|526|0.8742770017978985
407|328|0.8951665776546877
407|742|0.8919140345458368
407|879|0.8747759876760643
407|799|0.8608774361534633
407|968|0.8488653138523521
408|524|0.9210965459522364
408|31|0.8991564879234192
408|848|0.8987755420165253
408|491|0.8891513990605817
408|424|0.8873181305094177
409|391|0.890908955158003
409|283|0.8815382777515622
409|424|0.8638322077986913
409|875|0.8599436392453883
409|874|0.859493341183264
410|355|0.8719282910253388
410|250|0.830653967247108
410|837|0.8268478709995009
410|243|0.822647688807425
410|818|0.8174695775869006
411|834|0.8190891878816945
411|404|0.8144350207387926
411|255|0.8124638001090438
411|518|0.812196279942852
411|69|0.8118823454134007
412|334|0.9085984551658713
412|959|0.8978018905715556
412|26|0.8946353399664081
412|645|0.8928852875055332
412|309|0.8899413504930606
413|88|0.9061777085670651
413|429|0.9033299324321773
413|104|0.9024777680558285
413|333|0.9013038485413829
413|255|0.9009058316579572
414|656|0.9379359768200606
414|710|0.9149346081648784
414|486|0.9149210340227087
414|460|0.9039717763924262
414|489|0.895941160232135
415|420|0.848535255530033
415|784|0.8429868603064117
415|255|0.8406768006754934
415|470|0.8285613827397194
415|248|0.8283189853263858
416|210|0.907215354695462
416|967|0.900054597691873
416|383|0.8742824107779461
416|487|0.8459976179848094
416|303|0.805318197056465
417|287|0.8902304310443719
417|951|0.8877254682181257
417|804|0.8850794785805334
417|497|0.8812410134903704
417|566|0.8787360102852358
418|846|0.9151162816507332
418|148|0.9078573522457751
418|538|0.9014722076048076
418|365|0.8973568499274936
418|525|0.8934379346093884
419|585|0.9522361003600442
419|637|0.9367007267602674
419|174|0.9154358706940595
419|818|0.9134194929160362
419|437|0.9127901910225915
420|145|0.8994012827407393
420|165|0.8823240493610243
420|20|0.8663029582138535
420|886|0.861799315968378
420|861|0.8596602598618186
421|455|0.8589684977385349
421|577|0.85537136807835
421|34|0.8492767330631772
421|531|0.8447134612168954
421|828|0.8440955076804837
422|490|0.9438107359894985
422|132|0.9258196556964703
422|540|0.9194944293721745
422|200|0.9092081926613911
422|992|0.8973651214730612
423|227|0.9161854933727286
423|474|0.8958097197999696
423|376|0.8867932800782314
423|89|0.8837020318505143
423|315|0.8755168165305205
424|706|0.9165385067114857
424|524|0.9002471094247435
424|529|0.8955197888334168
424|408|0.8873181305094177
424|354|0.8854973735569622
425|571|0.9029218506398158
425|381|0.8943339403068198
425|687|0.892065572322033
425|83|0.8902529405168251
425|182|0.8860814783810161
426|332|0.8865040650005018
426|196|0.8806297435436463
426|512|0.877617615579153
426|879|0.8431028793893407
426|968|0.8336697275785518
427|451|0.8365373362733958
427|217|0.8360682295920707
427|436|0.8305848115761085
427|903|0.8233700497984224
427|697|0.8129498670187263
428|483|0.9019031735007552
428|475|0.8972417018205884
428|529|0.8958106768077756
428|147|0.8839716109117729
428|388|0.8821364653143622
429|747|0.9330461038163762
429|518|0.9320595230353502
429|65|0.9315116413975992
429|102|0.9302992336576741
429|785|0.9297929226920023
430|476|0.929922210049846
430|877|0.8865577391002193
430|984|0.8851817491380745
430|472|0.8723080739634937
430|765|0.8708954167300728
431|16|0.960007697198864
431|858|0.9204898808937615
431|81|0.8979962964168122
431|318|0.8960019840579804
431|268|0.8868502000967766
432|368|0.8785585445351753
432|487|0.8628397355158515
432|5|0.813358177132019
432|3|0.7986618298371598
432|470|0.7973998549792767
433|255|0.8909539754945277
433|813|0.8908702590450576
433|486|0.8841988149906179
433|437|0.8808376208388169
433|102|0.8804707202426725
434|95|0.9421656400253078
434|733|0.9295685484242737
434|494|0.9251848613836743
434|227|0.8957206776810793
434|836|0.8938890690845211
435|671|0.9000900531491329
435|256|0.88669134299038
435|719|0.8288837410641288
435|585|0.8269743432951887
435|637|0.8175305233534474
436|640|0.9130533376682842
436|217|0.8882483130198847
436|132|0.8811209973512693
436|225|0.8799620536948285
436|540|0.8642240266550906
437|248|0.9303248058852132
437|460|0.9207599424448902
437|637|0.9186745789674332
437|813|0.9155123217406815
437|489|0.9152492978044555
438|984|0.86730290827351
438|528|0.8671580737220802
438|387|0.866609235454608
438|511|0.8596438442496548
438|304|0.8584653084018976
439|981|0.8323655603356477
439|816|0.8263194155573617
439|660|0.8133109472747957
